X Y Z
0.6766 181.4433 25.0000
1.0148 181.4433 25.0000
1.3531 181.4433 25.0000
1.6914 181.4433 25.0000
2.0297 181.4433 25.0000
2.3680 181.4433 25.0000
2.7062 181.4433 25.0000
3.0445 181.4433 25.0000
3.3828 181.4433 25.0000
3.7211 181.4433 25.0000
4.0594 181.4433 25.0000
4.3977 181.4433 25.0000
4.7359 181.4433 25.0000
5.0742 181.4433 25.0000
5.4125 181.4433 25.0000
5.7508 181.4433 25.0000
6.0891 181.4433 25.0000
6.4273 181.4433 25.0000
6.7656 181.4433 25.0000
7.1039 181.4433 25.0000
7.4422 181.4433 25.0000
7.7805 181.4433 25.0000
8.1187 181.4433 25.0000
8.4570 181.4433 25.0000
8.7953 181.4433 25.0000
9.1336 181.4433 25.0000
9.4719 181.4433 25.0000
9.8102 181.4433 25.0000
10.1484 181.4433 25.0000
10.4867 181.4433 25.0000
10.8250 181.4433 25.0000
11.1633 181.4433 25.0000
11.5016 181.4433 25.0000
11.8398 181.4433 25.0000
12.1781 181.4433 25.0000
12.5164 181.4433 25.0000
12.8547 181.4433 25.0000
13.1930 181.4433 25.0000
13.5312 181.4433 25.0000
13.8695 181.4433 25.0000
14.2078 181.4433 25.0000
14.5461 181.4433 25.0000
14.8844 181.4433 25.0000
15.2227 181.4433 25.0000
15.5609 181.4433 25.0000
15.8992 181.4433 25.0000
16.2375 181.4433 25.0000
16.5758 181.4433 25.0000
16.9141 181.4433 25.0000
17.2523 181.4433 25.0000
17.5906 181.4433 25.0000
17.9289 181.4433 25.0000
18.2672 181.4433 25.0000
18.6055 181.4433 25.0000
18.9437 181.4433 25.0000
19.2820 181.4433 25.0000
19.6203 181.4433 25.0000
19.9586 181.4433 25.0000
20.2969 181.4433 25.0000
20.6352 181.4433 25.0000
20.9734 181.4433 25.0000
21.3117 181.4433 25.0000
21.6500 181.4433 25.0000
21.9883 181.4433 25.0000
22.3266 181.4433 25.0000
22.6648 181.4433 25.0000
23.0031 181.4433 25.0000
23.3414 181.4433 25.0000
23.6797 181.4433 25.0000
24.0180 181.4433 25.0000
24.3562 181.4433 25.0000
24.6945 181.4433 25.0000
25.0328 181.4433 25.0000
25.3711 181.4433 25.0000
25.7094 181.4433 25.0000
26.0477 181.4433 25.0000
26.3859 181.4433 25.0000
26.7242 181.4433 25.0000
27.0625 181.4433 25.0000
27.4008 181.4433 25.0000
27.7391 181.4433 25.0000
28.0773 181.4433 25.0000
28.4156 181.4433 25.0000
28.7539 181.4433 25.0000
29.0922 181.4433 25.0000
29.4305 181.4433 25.0000
29.7687 181.4433 25.0000
30.1070 181.4433 25.0000
30.4453 181.4433 25.0000
30.7836 181.4433 25.0000
31.1219 181.4433 25.0000
31.4602 181.4433 25.0000
31.7984 181.4433 25.0000
32.1367 181.4433 25.0000
32.4750 181.4433 25.0000
32.8133 181.4433 25.0000
33.1516 181.4433 25.0000
33.4898 181.4433 25.0000
33.8281 181.4433 25.0000
34.1664 181.4433 25.0000
34.5047 181.4433 25.0000
34.8430 181.4433 25.0000
35.1812 181.4433 25.0000
35.5195 181.4433 25.0000
35.8578 181.4433 25.0000
36.1961 181.4433 25.0000
36.5344 181.4433 25.0000
36.8727 181.4433 25.0000
37.2109 181.4433 25.0000
37.5492 181.4433 25.0000
37.8875 181.4433 25.0000
38.2258 181.4433 25.0000
38.5641 181.4433 25.0000
38.9023 181.4433 25.0000
39.2406 181.4433 25.0000
39.5789 181.4433 25.0000
39.9172 181.4433 25.0000
40.2555 181.4433 25.0000
40.5938 181.4433 25.0000
40.9320 181.4433 25.0000
41.2703 181.4433 25.0000
41.6086 181.4433 25.0000
41.9469 181.4433 25.0000
42.2852 181.4433 25.0000
42.6234 181.4433 25.0000
42.9617 181.4433 25.0000
43.3000 181.4433 25.0000
43.6383 181.4433 25.0000
43.9766 181.4433 25.0000
44.3148 181.4433 25.0000
44.6531 181.4433 25.0000
44.9914 181.4433 25.0000
45.3297 181.4433 25.0000
45.6680 181.4433 25.0000
46.0062 181.4433 25.0000
46.3445 181.4433 25.0000
46.6828 181.4433 25.0000
47.0211 181.4433 25.0000
47.3594 181.4433 25.0000
47.6977 181.4433 25.0000
48.0359 181.4433 25.0000
48.3742 181.4433 25.0000
48.7125 181.4433 25.0000
49.0508 181.4433 25.0000
49.3891 181.4433 25.0000
49.7273 181.4433 25.0000
50.0656 181.4433 25.0000
50.4039 181.4433 25.0000
50.7422 181.4433 25.0000
51.0805 181.4433 25.0000
51.4187 181.4433 25.0000
51.7570 181.4433 25.0000
52.0953 181.4433 25.0000
52.4336 181.4433 25.0000
52.7719 181.4433 25.0000
53.1102 181.4433 25.0000
53.4484 181.4433 25.0000
53.7867 181.4433 25.0000
54.1250 181.4433 25.0000
54.4633 181.4433 25.0000
54.8016 181.4433 25.0000
55.1398 181.4433 25.0000
55.4781 181.4433 25.0000
55.8164 181.4433 25.0000
56.1547 181.4433 25.0000
56.4930 181.4433 25.0000
56.8312 181.4433 25.0000
57.1695 181.4433 25.0000
57.5078 181.4433 25.0000
57.8461 181.4433 25.0000
58.1844 181.4433 25.0000
58.5227 181.4433 25.0000
58.8609 181.4433 25.0000
59.1992 181.4433 25.0000
59.5375 181.4433 25.0000
59.8758 181.4433 25.0000
60.2141 181.4433 25.0000
60.5523 181.4433 25.0000
60.8906 181.4433 25.0000
61.2289 181.4433 25.0000
61.5672 181.4433 25.0000
61.9055 181.4433 25.0000
62.2437 181.4433 25.0000
62.5820 181.4433 25.0000
62.9203 181.4433 25.0000
63.2586 181.4433 25.0000
63.5969 181.4433 25.0000
63.9352 181.4433 25.0000
64.2734 181.4433 25.0000
64.6117 181.4433 25.0000
64.9500 181.4433 25.0000
65.2883 181.4433 25.0000
65.6266 181.4433 25.0000
65.9648 181.4433 25.0000
66.3031 181.4433 25.0000
66.6414 181.4433 25.0000
66.9797 181.4433 25.0000
67.3180 181.4433 25.0000
67.6562 181.4433 25.0000
67.9945 181.4433 25.0000
68.3328 181.4433 25.0000
68.6711 181.4433 25.0000
69.0094 181.4433 25.0000
69.3477 181.4433 25.0000
69.6859 181.4433 25.0000
70.0242 181.4433 25.0000
70.3625 181.4433 25.0000
70.7008 181.4433 25.0000
71.0391 181.4433 25.0000
71.3773 181.4433 25.0000
71.7156 181.4433 25.0000
72.0539 181.4433 25.0000
72.3922 181.4433 25.0000
72.7305 181.4433 25.0000
73.0687 181.4433 25.0000
73.4070 181.4433 25.0000
73.7453 181.4433 25.0000
74.0836 181.4433 25.0000
74.4219 181.4433 25.0000
74.7602 181.4433 25.0000
75.0984 181.4433 25.0000
75.4367 181.4433 25.0000
75.7750 181.4433 25.0000
76.1133 181.4433 25.0000
76.4516 181.4433 25.0000
76.7898 181.4433 25.0000
77.1281 181.4433 25.0000
77.4664 181.4433 25.0000
77.8047 181.4433 25.0000
78.1430 181.4433 25.0000
78.4812 181.4433 25.0000
78.8195 181.4433 25.0000
79.1578 181.4433 25.0000
79.4961 181.4433 25.0000
79.8344 181.4433 25.0000
80.1727 181.4433 25.0000
80.5109 181.4433 25.0000
80.8492 181.4433 25.0000
81.1875 181.4433 25.0000
81.5258 181.4433 25.0000
81.8641 181.4433 25.0000
82.2023 181.4433 25.0000
82.5406 181.4433 25.0000
82.8789 181.4433 25.0000
83.2172 181.4433 25.0000
83.5555 181.4433 25.0000
83.8937 181.4433 25.0000
84.2320 181.4433 25.0000
84.5703 181.4433 25.0000
84.9086 181.4433 25.0000
85.2469 181.4433 25.0000
85.5852 181.4433 25.0000
85.9234 181.4433 25.0000
86.2617 181.4433 25.0000
86.6000 181.4433 25.0000
0.0000 181.9588 25.0000
0.3383 181.9588 25.0000
0.6766 181.9588 25.0000
1.0148 181.9588 25.0000
1.3531 181.9588 25.0000
1.6914 181.9588 25.0000
2.0297 181.9588 25.0000
2.3680 181.9588 25.0000
2.7062 181.9588 25.0000
3.0445 181.9588 25.0000
3.3828 181.9588 25.0000
3.7211 181.9588 25.0000
4.0594 181.9588 25.0000
4.3977 181.9588 25.0000
4.7359 181.9588 25.0000
5.0742 181.9588 25.0000
5.4125 181.9588 25.0000
5.7508 181.9588 25.0000
6.0891 181.9588 25.0000
6.4273 181.9588 25.0000
6.7656 181.9588 25.0000
7.1039 181.9588 25.0000
7.4422 181.9588 25.0000
7.7805 181.9588 25.0000
8.1187 181.9588 25.0000
8.4570 181.9588 25.0000
8.7953 181.9588 25.0000
9.1336 181.9588 25.0000
9.4719 181.9588 25.0000
9.8102 181.9588 25.0000
10.1484 181.9588 25.0000
10.4867 181.9588 25.0000
10.8250 181.9588 25.0000
11.1633 181.9588 25.0000
11.5016 181.9588 25.0000
11.8398 181.9588 25.0000
12.1781 181.9588 25.0000
12.5164 181.9588 25.0000
12.8547 181.9588 25.0000
13.1930 181.9588 25.0000
13.5312 181.9588 25.0000
13.8695 181.9588 25.0000
14.2078 181.9588 25.0000
14.5461 181.9588 25.0000
14.8844 181.9588 25.0000
15.2227 181.9588 25.0000
15.5609 181.9588 25.0000
15.8992 181.9588 25.0000
16.2375 181.9588 25.0000
16.5758 181.9588 25.0000
16.9141 181.9588 25.0000
17.2523 181.9588 25.0000
17.5906 181.9588 25.0000
17.9289 181.9588 25.0000
18.2672 181.9588 25.0000
18.6055 181.9588 25.0000
18.9437 181.9588 25.0000
19.2820 181.9588 25.0000
19.6203 181.9588 25.0000
19.9586 181.9588 25.0000
20.2969 181.9588 25.0000
20.6352 181.9588 25.0000
20.9734 181.9588 25.0000
21.3117 181.9588 25.0000
21.6500 181.9588 25.0000
21.9883 181.9588 25.0000
22.3266 181.9588 25.0000
22.6648 181.9588 25.0000
23.0031 181.9588 25.0000
23.3414 181.9588 25.0000
23.6797 181.9588 25.0000
24.0180 181.9588 25.0000
24.3562 181.9588 25.0000
24.6945 181.9588 25.0000
25.0328 181.9588 25.0000
25.3711 181.9588 25.0000
25.7094 181.9588 25.0000
26.0477 181.9588 25.0000
26.3859 181.9588 25.0000
26.7242 181.9588 25.0000
27.0625 181.9588 25.0000
27.4008 181.9588 25.0000
27.7391 181.9588 25.0000
28.0773 181.9588 25.0000
28.4156 181.9588 25.0000
28.7539 181.9588 25.0000
29.0922 181.9588 25.0000
29.4305 181.9588 25.0000
29.7687 181.9588 25.0000
30.1070 181.9588 25.0000
30.4453 181.9588 25.0000
30.7836 181.9588 25.0000
31.1219 181.9588 25.0000
31.4602 181.9588 25.0000
31.7984 181.9588 25.0000
32.1367 181.9588 25.0000
32.4750 181.9588 25.0000
32.8133 181.9588 25.0000
33.1516 181.9588 25.0000
33.4898 181.9588 25.0000
33.8281 181.9588 25.0000
34.1664 181.9588 25.0000
34.5047 181.9588 25.0000
34.8430 181.9588 25.0000
35.1812 181.9588 25.0000
35.5195 181.9588 25.0000
35.8578 181.9588 25.0000
36.1961 181.9588 25.0000
36.5344 181.9588 25.0000
36.8727 181.9588 25.0000
37.2109 181.9588 25.0000
37.5492 181.9588 25.0000
37.8875 181.9588 25.0000
38.2258 181.9588 25.0000
38.5641 181.9588 25.0000
38.9023 181.9588 25.0000
39.2406 181.9588 25.0000
39.5789 181.9588 25.0000
39.9172 181.9588 25.0000
40.2555 181.9588 25.0000
40.5938 181.9588 25.0000
40.9320 181.9588 25.0000
41.2703 181.9588 25.0000
41.6086 181.9588 25.0000
41.9469 181.9588 25.0000
42.2852 181.9588 25.0000
42.6234 181.9588 25.0000
42.9617 181.9588 25.0000
43.3000 181.9588 25.0000
43.6383 181.9588 25.0000
43.9766 181.9588 25.0000
44.3148 181.9588 25.0000
44.6531 181.9588 25.0000
44.9914 181.9588 25.0000
45.3297 181.9588 25.0000
45.6680 181.9588 25.0000
46.0062 181.9588 25.0000
46.3445 181.9588 25.0000
46.6828 181.9588 25.0000
47.0211 181.9588 25.0000
47.3594 181.9588 25.0000
47.6977 181.9588 25.0000
48.0359 181.9588 25.0000
48.3742 181.9588 25.0000
48.7125 181.9588 25.0000
49.0508 181.9588 25.0000
49.3891 181.9588 25.0000
49.7273 181.9588 25.0000
50.0656 181.9588 25.0000
50.4039 181.9588 25.0000
50.7422 181.9588 25.0000
51.0805 181.9588 25.0000
51.4187 181.9588 25.0000
51.7570 181.9588 25.0000
52.0953 181.9588 25.0000
52.4336 181.9588 25.0000
52.7719 181.9588 25.0000
53.1102 181.9588 25.0000
53.4484 181.9588 25.0000
53.7867 181.9588 25.0000
54.1250 181.9588 25.0000
54.4633 181.9588 25.0000
54.8016 181.9588 25.0000
55.1398 181.9588 25.0000
55.4781 181.9588 25.0000
55.8164 181.9588 25.0000
56.1547 181.9588 25.0000
56.4930 181.9588 25.0000
56.8312 181.9588 25.0000
57.1695 181.9588 25.0000
57.5078 181.9588 25.0000
57.8461 181.9588 25.0000
58.1844 181.9588 25.0000
58.5227 181.9588 25.0000
58.8609 181.9588 25.0000
59.1992 181.9588 25.0000
59.5375 181.9588 25.0000
59.8758 181.9588 25.0000
60.2141 181.9588 25.0000
60.5523 181.9588 25.0000
60.8906 181.9588 25.0000
61.2289 181.9588 25.0000
61.5672 181.9588 25.0000
61.9055 181.9588 25.0000
62.2437 181.9588 25.0000
62.5820 181.9588 25.0000
62.9203 181.9588 25.0000
63.2586 181.9588 25.0000
63.5969 181.9588 25.0000
63.9352 181.9588 25.0000
64.2734 181.9588 25.0000
64.6117 181.9588 25.0000
64.9500 181.9588 25.0000
65.2883 181.9588 25.0000
65.6266 181.9588 25.0000
65.9648 181.9588 25.0000
66.3031 181.9588 25.0000
66.6414 181.9588 25.0000
66.9797 181.9588 25.0000
67.3180 181.9588 25.0000
67.6562 181.9588 25.0000
67.9945 181.9588 25.0000
68.3328 181.9588 25.0000
68.6711 181.9588 25.0000
69.0094 181.9588 25.0000
69.3477 181.9588 25.0000
69.6859 181.9588 25.0000
70.0242 181.9588 25.0000
70.3625 181.9588 25.0000
70.7008 181.9588 25.0000
71.0391 181.9588 25.0000
71.3773 181.9588 25.0000
71.7156 181.9588 25.0000
72.0539 181.9588 25.0000
72.3922 181.9588 25.0000
72.7305 181.9588 25.0000
73.0687 181.9588 25.0000
73.4070 181.9588 25.0000
73.7453 181.9588 25.0000
74.0836 181.9588 25.0000
74.4219 181.9588 25.0000
74.7602 181.9588 25.0000
75.0984 181.9588 25.0000
75.4367 181.9588 25.0000
75.7750 181.9588 25.0000
76.1133 181.9588 25.0000
76.4516 181.9588 25.0000
76.7898 181.9588 25.0000
77.1281 181.9588 25.0000
77.4664 181.9588 25.0000
77.8047 181.9588 25.0000
78.1430 181.9588 25.0000
78.4812 181.9588 25.0000
78.8195 181.9588 25.0000
79.1578 181.9588 25.0000
79.4961 181.9588 25.0000
79.8344 181.9588 25.0000
80.1727 181.9588 25.0000
80.5109 181.9588 25.0000
80.8492 181.9588 25.0000
81.1875 181.9588 25.0000
81.5258 181.9588 25.0000
81.8641 181.9588 25.0000
82.2023 181.9588 25.0000
82.5406 181.9588 25.0000
82.8789 181.9588 25.0000
83.2172 181.9588 25.0000
83.5555 181.9588 25.0000
83.8937 181.9588 25.0000
84.2320 181.9588 25.0000
84.5703 181.9588 25.0000
84.9086 181.9588 25.0000
85.2469 181.9588 25.0000
85.5852 181.9588 25.0000
85.9234 181.9588 25.0000
86.2617 181.9588 25.0000
86.6000 181.9588 25.0000
0.0000 182.4742 25.0000
0.3383 182.4742 25.0000
0.6766 182.4742 25.0000
1.0148 182.4742 25.0000
1.3531 182.4742 25.0000
1.6914 182.4742 25.0000
2.0297 182.4742 25.0000
2.3680 182.4742 25.0000
2.7062 182.4742 25.0000
3.0445 182.4742 25.0000
3.3828 182.4742 25.0000
3.7211 182.4742 25.0000
4.0594 182.4742 25.0000
4.3977 182.4742 25.0000
4.7359 182.4742 25.0000
5.0742 182.4742 25.0000
5.4125 182.4742 25.0000
5.7508 182.4742 25.0000
6.0891 182.4742 25.0000
6.4273 182.4742 25.0000
6.7656 182.4742 25.0000
7.1039 182.4742 25.0000
7.4422 182.4742 25.0000
7.7805 182.4742 25.0000
8.1187 182.4742 25.0000
8.4570 182.4742 25.0000
8.7953 182.4742 25.0000
9.1336 182.4742 25.0000
9.4719 182.4742 25.0000
9.8102 182.4742 25.0000
10.1484 182.4742 25.0000
10.4867 182.4742 25.0000
10.8250 182.4742 25.0000
11.1633 182.4742 25.0000
11.5016 182.4742 25.0000
11.8398 182.4742 25.0000
12.1781 182.4742 25.0000
12.5164 182.4742 25.0000
12.8547 182.4742 25.0000
13.1930 182.4742 25.0000
13.5312 182.4742 25.0000
13.8695 182.4742 25.0000
14.2078 182.4742 25.0000
14.5461 182.4742 25.0000
14.8844 182.4742 25.0000
15.2227 182.4742 25.0000
15.5609 182.4742 25.0000
15.8992 182.4742 25.0000
16.2375 182.4742 25.0000
16.5758 182.4742 25.0000
16.9141 182.4742 25.0000
17.2523 182.4742 25.0000
17.5906 182.4742 25.0000
17.9289 182.4742 25.0000
18.2672 182.4742 25.0000
18.6055 182.4742 25.0000
18.9437 182.4742 25.0000
19.2820 182.4742 25.0000
19.6203 182.4742 25.0000
19.9586 182.4742 25.0000
20.2969 182.4742 25.0000
20.6352 182.4742 25.0000
20.9734 182.4742 25.0000
21.3117 182.4742 25.0000
21.6500 182.4742 25.0000
21.9883 182.4742 25.0000
22.3266 182.4742 25.0000
22.6648 182.4742 25.0000
23.0031 182.4742 25.0000
23.3414 182.4742 25.0000
23.6797 182.4742 25.0000
24.0180 182.4742 25.0000
24.3562 182.4742 25.0000
24.6945 182.4742 25.0000
25.0328 182.4742 25.0000
25.3711 182.4742 25.0000
25.7094 182.4742 25.0000
26.0477 182.4742 25.0000
26.3859 182.4742 25.0000
26.7242 182.4742 25.0000
27.0625 182.4742 25.0000
27.4008 182.4742 25.0000
27.7391 182.4742 25.0000
28.0773 182.4742 25.0000
28.4156 182.4742 25.0000
28.7539 182.4742 25.0000
29.0922 182.4742 25.0000
29.4305 182.4742 25.0000
29.7687 182.4742 25.0000
30.1070 182.4742 25.0000
30.4453 182.4742 25.0000
30.7836 182.4742 25.0000
31.1219 182.4742 25.0000
31.4602 182.4742 25.0000
31.7984 182.4742 25.0000
32.1367 182.4742 25.0000
32.4750 182.4742 25.0000
32.8133 182.4742 25.0000
33.1516 182.4742 25.0000
33.4898 182.4742 25.0000
33.8281 182.4742 25.0000
34.1664 182.4742 25.0000
34.5047 182.4742 25.0000
34.8430 182.4742 25.0000
35.1812 182.4742 25.0000
35.5195 182.4742 25.0000
35.8578 182.4742 25.0000
36.1961 182.4742 25.0000
36.5344 182.4742 25.0000
36.8727 182.4742 25.0000
37.2109 182.4742 25.0000
37.5492 182.4742 25.0000
37.8875 182.4742 25.0000
38.2258 182.4742 25.0000
38.5641 182.4742 25.0000
38.9023 182.4742 25.0000
39.2406 182.4742 25.0000
39.5789 182.4742 25.0000
39.9172 182.4742 25.0000
40.2555 182.4742 25.0000
40.5938 182.4742 25.0000
40.9320 182.4742 25.0000
41.2703 182.4742 25.0000
41.6086 182.4742 25.0000
41.9469 182.4742 25.0000
42.2852 182.4742 25.0000
42.6234 182.4742 25.0000
42.9617 182.4742 25.0000
43.3000 182.4742 25.0000
43.6383 182.4742 25.0000
43.9766 182.4742 25.0000
44.3148 182.4742 25.0000
44.6531 182.4742 25.0000
44.9914 182.4742 25.0000
45.3297 182.4742 25.0000
45.6680 182.4742 25.0000
46.0062 182.4742 25.0000
46.3445 182.4742 25.0000
46.6828 182.4742 25.0000
47.0211 182.4742 25.0000
47.3594 182.4742 25.0000
47.6977 182.4742 25.0000
48.0359 182.4742 25.0000
48.3742 182.4742 25.0000
48.7125 182.4742 25.0000
49.0508 182.4742 25.0000
49.3891 182.4742 25.0000
49.7273 182.4742 25.0000
50.0656 182.4742 25.0000
50.4039 182.4742 25.0000
50.7422 182.4742 25.0000
51.0805 182.4742 25.0000
51.4187 182.4742 25.0000
51.7570 182.4742 25.0000
52.0953 182.4742 25.0000
52.4336 182.4742 25.0000
52.7719 182.4742 25.0000
53.1102 182.4742 25.0000
53.4484 182.4742 25.0000
53.7867 182.4742 25.0000
54.1250 182.4742 25.0000
54.4633 182.4742 25.0000
54.8016 182.4742 25.0000
55.1398 182.4742 25.0000
55.4781 182.4742 25.0000
55.8164 182.4742 25.0000
56.1547 182.4742 25.0000
56.4930 182.4742 25.0000
56.8312 182.4742 25.0000
57.1695 182.4742 25.0000
57.5078 182.4742 25.0000
57.8461 182.4742 25.0000
58.1844 182.4742 25.0000
58.5227 182.4742 25.0000
58.8609 182.4742 25.0000
59.1992 182.4742 25.0000
59.5375 182.4742 25.0000
59.8758 182.4742 25.0000
60.2141 182.4742 25.0000
60.5523 182.4742 25.0000
60.8906 182.4742 25.0000
61.2289 182.4742 25.0000
61.5672 182.4742 25.0000
61.9055 182.4742 25.0000
62.2437 182.4742 25.0000
62.5820 182.4742 25.0000
62.9203 182.4742 25.0000
63.2586 182.4742 25.0000
63.5969 182.4742 25.0000
63.9352 182.4742 25.0000
64.2734 182.4742 25.0000
64.6117 182.4742 25.0000
64.9500 182.4742 25.0000
65.2883 182.4742 25.0000
65.6266 182.4742 25.0000
65.9648 182.4742 25.0000
66.3031 182.4742 25.0000
66.6414 182.4742 25.0000
66.9797 182.4742 25.0000
67.3180 182.4742 25.0000
67.6562 182.4742 25.0000
67.9945 182.4742 25.0000
68.3328 182.4742 25.0000
68.6711 182.4742 25.0000
69.0094 182.4742 25.0000
69.3477 182.4742 25.0000
69.6859 182.4742 25.0000
70.0242 182.4742 25.0000
70.3625 182.4742 25.0000
70.7008 182.4742 25.0000
71.0391 182.4742 25.0000
71.3773 182.4742 25.0000
71.7156 182.4742 25.0000
72.0539 182.4742 25.0000
72.3922 182.4742 25.0000
72.7305 182.4742 25.0000
73.0687 182.4742 25.0000
73.4070 182.4742 25.0000
73.7453 182.4742 25.0000
74.0836 182.4742 25.0000
74.4219 182.4742 25.0000
74.7602 182.4742 25.0000
75.0984 182.4742 25.0000
75.4367 182.4742 25.0000
75.7750 182.4742 25.0000
76.1133 182.4742 25.0000
76.4516 182.4742 25.0000
76.7898 182.4742 25.0000
77.1281 182.4742 25.0000
77.4664 182.4742 25.0000
77.8047 182.4742 25.0000
78.1430 182.4742 25.0000
78.4812 182.4742 25.0000
78.8195 182.4742 25.0000
79.1578 182.4742 25.0000
79.4961 182.4742 25.0000
79.8344 182.4742 25.0000
80.1727 182.4742 25.0000
80.5109 182.4742 25.0000
80.8492 182.4742 25.0000
81.1875 182.4742 25.0000
81.5258 182.4742 25.0000
81.8641 182.4742 25.0000
82.2023 182.4742 25.0000
82.5406 182.4742 25.0000
82.8789 182.4742 25.0000
83.2172 182.4742 25.0000
83.5555 182.4742 25.0000
83.8937 182.4742 25.0000
84.2320 182.4742 25.0000
84.5703 182.4742 25.0000
84.9086 182.4742 25.0000
85.2469 182.4742 25.0000
85.5852 182.4742 25.0000
85.9234 182.4742 25.0000
86.2617 182.4742 25.0000
86.6000 182.4742 25.0000
0.0000 182.9897 25.0000
0.3383 182.9897 25.0000
0.6766 182.9897 25.0000
1.0148 182.9897 25.0000
1.3531 182.9897 25.0000
1.6914 182.9897 25.0000
2.0297 182.9897 25.0000
2.3680 182.9897 25.0000
2.7062 182.9897 25.0000
3.0445 182.9897 25.0000
3.3828 182.9897 25.0000
3.7211 182.9897 25.0000
4.0594 182.9897 25.0000
4.3977 182.9897 25.0000
4.7359 182.9897 25.0000
5.0742 182.9897 25.0000
5.4125 182.9897 25.0000
5.7508 182.9897 25.0000
6.0891 182.9897 25.0000
6.4273 182.9897 25.0000
6.7656 182.9897 25.0000
7.1039 182.9897 25.0000
7.4422 182.9897 25.0000
7.7805 182.9897 25.0000
8.1187 182.9897 25.0000
8.4570 182.9897 25.0000
8.7953 182.9897 25.0000
9.1336 182.9897 25.0000
9.4719 182.9897 25.0000
9.8102 182.9897 25.0000
10.1484 182.9897 25.0000
10.4867 182.9897 25.0000
10.8250 182.9897 25.0000
11.1633 182.9897 25.0000
11.5016 182.9897 25.0000
11.8398 182.9897 25.0000
12.1781 182.9897 25.0000
12.5164 182.9897 25.0000
12.8547 182.9897 25.0000
13.1930 182.9897 25.0000
13.5312 182.9897 25.0000
13.8695 182.9897 25.0000
14.2078 182.9897 25.0000
14.5461 182.9897 25.0000
14.8844 182.9897 25.0000
15.2227 182.9897 25.0000
15.5609 182.9897 25.0000
15.8992 182.9897 25.0000
16.2375 182.9897 25.0000
16.5758 182.9897 25.0000
16.9141 182.9897 25.0000
17.2523 182.9897 25.0000
17.5906 182.9897 25.0000
17.9289 182.9897 25.0000
18.2672 182.9897 25.0000
18.6055 182.9897 25.0000
18.9437 182.9897 25.0000
19.2820 182.9897 25.0000
19.6203 182.9897 25.0000
19.9586 182.9897 25.0000
20.2969 182.9897 25.0000
20.6352 182.9897 25.0000
20.9734 182.9897 25.0000
21.3117 182.9897 25.0000
21.6500 182.9897 25.0000
21.9883 182.9897 25.0000
22.3266 182.9897 25.0000
22.6648 182.9897 25.0000
23.0031 182.9897 25.0000
23.3414 182.9897 25.0000
23.6797 182.9897 25.0000
24.0180 182.9897 25.0000
24.3562 182.9897 25.0000
24.6945 182.9897 25.0000
25.0328 182.9897 25.0000
25.3711 182.9897 25.0000
25.7094 182.9897 25.0000
26.0477 182.9897 25.0000
26.3859 182.9897 25.0000
26.7242 182.9897 25.0000
27.0625 182.9897 25.0000
27.4008 182.9897 25.0000
27.7391 182.9897 25.0000
28.0773 182.9897 25.0000
28.4156 182.9897 25.0000
28.7539 182.9897 25.0000
29.0922 182.9897 25.0000
29.4305 182.9897 25.0000
29.7687 182.9897 25.0000
30.1070 182.9897 25.0000
30.4453 182.9897 25.0000
30.7836 182.9897 25.0000
31.1219 182.9897 25.0000
31.4602 182.9897 25.0000
31.7984 182.9897 25.0000
32.1367 182.9897 25.0000
32.4750 182.9897 25.0000
32.8133 182.9897 25.0000
33.1516 182.9897 25.0000
33.4898 182.9897 25.0000
33.8281 182.9897 25.0000
34.1664 182.9897 25.0000
34.5047 182.9897 25.0000
34.8430 182.9897 25.0000
35.1812 182.9897 25.0000
35.5195 182.9897 25.0000
35.8578 182.9897 25.0000
36.1961 182.9897 25.0000
36.5344 182.9897 25.0000
36.8727 182.9897 25.0000
37.2109 182.9897 25.0000
37.5492 182.9897 25.0000
37.8875 182.9897 25.0000
38.2258 182.9897 25.0000
38.5641 182.9897 25.0000
38.9023 182.9897 25.0000
39.2406 182.9897 25.0000
39.5789 182.9897 25.0000
39.9172 182.9897 25.0000
40.2555 182.9897 25.0000
40.5938 182.9897 25.0000
40.9320 182.9897 25.0000
41.2703 182.9897 25.0000
41.6086 182.9897 25.0000
41.9469 182.9897 25.0000
42.2852 182.9897 25.0000
42.6234 182.9897 25.0000
42.9617 182.9897 25.0000
43.3000 182.9897 25.0000
43.6383 182.9897 25.0000
43.9766 182.9897 25.0000
44.3148 182.9897 25.0000
44.6531 182.9897 25.0000
44.9914 182.9897 25.0000
45.3297 182.9897 25.0000
45.6680 182.9897 25.0000
46.0062 182.9897 25.0000
46.3445 182.9897 25.0000
46.6828 182.9897 25.0000
47.0211 182.9897 25.0000
47.3594 182.9897 25.0000
47.6977 182.9897 25.0000
48.0359 182.9897 25.0000
48.3742 182.9897 25.0000
48.7125 182.9897 25.0000
49.0508 182.9897 25.0000
49.3891 182.9897 25.0000
49.7273 182.9897 25.0000
50.0656 182.9897 25.0000
50.4039 182.9897 25.0000
50.7422 182.9897 25.0000
51.0805 182.9897 25.0000
51.4187 182.9897 25.0000
51.7570 182.9897 25.0000
52.0953 182.9897 25.0000
52.4336 182.9897 25.0000
52.7719 182.9897 25.0000
53.1102 182.9897 25.0000
53.4484 182.9897 25.0000
53.7867 182.9897 25.0000
54.1250 182.9897 25.0000
54.4633 182.9897 25.0000
54.8016 182.9897 25.0000
